img_id,file_name,bbox_gt,hour,minute,bbox_det
8ab853eab988c998,8ab853eab988c998.jpg,"[[179.84, 538.88, 141.44, 104.32]]",3,6,"[181.6, 527.08, 123.41, 105.65]"
8b5f984f062957a3,8b5f984f062957a3.jpg,"[[28.02, 161.18, 439.02, 434.47]]",10,9,"[32.61, 163.48, 432.27, 430.27]"
8b403a0a5a202a28,8b403a0a5a202a28.jpg,"[[730.88, 412.8, 292.48, 236.8]]",12,40,"[738.84, 412.84, 283.39, 236.8]"
08b668a78df5d4af,08b668a78df5d4af.jpg,"[[188.16, 378.88, 160.0, 158.72]]",9,2,"[198.12, 385.39, 146.5, 133.43]"
8b03294bd218943d,8b03294bd218943d.jpg,"[[109.44, 0.0, 762.24, 576.0]]",9,15,"[108.6, 2.03, 720.12, 552.28]"
8bd48c590eb2d276,8bd48c590eb2d276.jpg,"[[299.52, 250.88, 59.52, 94.08], [379.52, 232.96, 91.52, 106.88]]",2,14,"[374.4, 234.27, 105.38, 111.31]"
08c80a077fceb504,08c80a077fceb504.jpg,"[[146.56, 485.76, 262.4, 210.56]]",3,12,"[153.36, 489.1, 253.1, 207.59]"
8c16320ad5e4ce50,8c16320ad5e4ce50.jpg,"[[254.72, 130.56, 197.76, 177.92]]",4,14,"[274.04, 156.43, 163.37, 166.69]"
08c23463225da89c,08c23463225da89c.jpg,"[[386.51, 366.43, 185.73, 194.09], [244.29, 0.0, 384.84, 933.65]]",11,57,"[384.34, 370.21, 187.16, 197.53]"
08d56f7224bd779a,08d56f7224bd779a.jpg,"[[489.47, 191.49, 199.68, 180.22], [788.48, 250.88, 62.46, 179.2]]",9,32,"[790.59, 249.08, 58.72, 181.63]"
08d2592a8ed29ba8,08d2592a8ed29ba8.jpg,"[[759.68, 251.8, 108.16, 82.01]]",7,50,"[760.54, 254.22, 82.09, 77.44]"
8d6990a01efd059a,8d6990a01efd059a.jpg,"[[44.21, 92.8, 700.23, 795.52]]",10,10,"[41.7, 124.59, 705.64, 680.82]"
8da03a4c6d799087,8da03a4c6d799087.jpg,"[[93.87, 37.56, 469.33, 443.95]]",2,15,"[90.17, 44.47, 473.23, 439.8]"
08de04b1d5f6b9e4,08de04b1d5f6b9e4.jpg,"[[333.44, 458.91, 348.16, 171.53]]",5,1,"[359.2, 478.04, 309.02, 148.36]"
8e0ddce731954697,8e0ddce731954697.jpg,"[[134.4, 147.2, 455.68, 475.52]]",10,57,"[342.81, 208.29, 121.3, 141.76]"
08e7e27f3d842bf9,08e7e27f3d842bf9.jpg,"[[89.6, 0.0, 819.84, 767.36]]",2,34,"[90.28, 10.92, 808.6, 747.25]"
8e51ab52c9fbea93,8e51ab52c9fbea93.jpg,"[[469.76, 71.68, 129.92, 124.16]]",12,59,"[487.38, 89.05, 86.96, 91.41]"
08e34190b986dfea,08e34190b986dfea.jpg,"[[189.63, 613.12, 187.07, 188.16]]",4,3,"[192.67, 624.98, 182.44, 174.22]"
8e474943d64d73aa,8e474943d64d73aa.jpg,"[[126.0, 393.0, 479.0, 407.0]]",11,41,"[141.7, 285.64, 496.66, 465.88]"
008eb1db3d98439e,008eb1db3d98439e.jpg,"[[330.88, 135.04, 282.24, 200.32]]",10,38,"[302.45, 129.6, 319.73, 205.82]"
8eb213e47f604fd9,8eb213e47f604fd9.jpg,"[[286.77, 467.84, 179.87, 157.44]]",10,43,"[289.9, 471.49, 174.44, 152.89]"
8ecbdb7402caf871,8ecbdb7402caf871.jpg,"[[343.04, 164.48, 221.44, 206.08]]",6,17,"[345.55, 168.5, 213.88, 199.71]"
08ee5b07b308da8c,08ee5b07b308da8c.jpg,"[[196.8, 278.4, 750.4, 683.2]]",9,32,"[205.61, 295.07, 730.55, 645.86]"
8ee867b0fe95263c,8ee867b0fe95263c.jpg,"[[332.36, 497.28, 215.17, 140.16]]",6,37,"[332.2, 499.33, 216.34, 134.58]"
08f2c67370c05461,08f2c67370c05461.jpg,"[[260.48, 153.13, 416.64, 413.26]]",10,46,"[252.75, 135.71, 423.12, 425.36]"
8f2e5fedded15073,8f2e5fedded15073.jpg,"[[232.32, 44.16, 465.28, 498.56]]",3,56,"[300.53, 108.64, 345.41, 367.21]"
8f3bc7f35da363a6,8f3bc7f35da363a6.jpg,"[[249.29, 307.54, 43.26, 38.73]]",9,45,"[248.3, 302.8, 48.7, 46.4]"
8f5ccda3bdf5311b,8f5ccda3bdf5311b.jpg,"[[654.72, 240.91, 226.56, 215.92]]",5,53,"[637.11, 215.1, 271.3, 281.18]"
8f5e8f6776a21c98,8f5e8f6776a21c98.jpg,"[[323.31, 603.52, 190.79, 159.36]]",9,3,"[338.91, 598.83, 164.0, 157.79]"
8f8ac67163b44dcc,8f8ac67163b44dcc.jpg,"[[205.44, 98.67, 199.04, 300.49]]",1,15,"[214.03, 103.67, 187.44, 314.42]"
8f29c174af3a1479,8f29c174af3a1479.jpg,"[[443.52, 315.67, 205.44, 196.57]]",3,13,"[445.86, 324.97, 176.35, 176.89]"
8f994859e6f3fb45,8f994859e6f3fb45.jpg,"[[178.56, 0.0, 709.76, 656.73]]",5,0,"[188.3, 4.56, 670.93, 661.7]"
8faedcd150ad09b3,8faedcd150ad09b3.jpg,"[[197.12, 328.24, 400.0, 275.77]]",3,48,"[203.01, 332.2, 385.59, 265.78]"
8fe1e8e5d83fb8ff,8fe1e8e5d83fb8ff.jpg,"[[446.4, 427.2, 100.8, 73.6]]",12,53,"[436.47, 422.58, 114.49, 88.01]"
9a2dd04596616aec,9a2dd04596616aec.jpg,"[[43.52, 0.0, 948.48, 1005.44]]",9,0,"[3.8, 11.77, 1014.83, 1003.42]"
9a45f6dad0ada494,9a45f6dad0ada494.jpg,"[[433.76, 256.64, 84.57, 104.32]]",9,36,"[431.99, 275.43, 89.04, 78.58]"
9a299e72a37e7a55,9a299e72a37e7a55.jpg,"[[296.53, 706.56, 159.47, 158.72], [130.01, 692.48, 85.82, 160.64]]",12,46,"[315.38, 694.9, 133.07, 163.12]"
9aadc2f6231c4d9a,9aadc2f6231c4d9a.jpg,"[[214.57, 107.01, 260.93, 190.35]]",2,26,"[225.17, 109.22, 222.81, 186.87]"
09adc40a5295affc,09adc40a5295affc.jpg,"[[111.36, 162.08, 320.0, 303.02], [421.76, 319.04, 162.56, 270.35]]",5,11,"[409.1, 271.2, 194.85, 328.55]"
9b1df01e840aad2f,9b1df01e840aad2f.jpg,"[[262.14, 306.17, 166.91, 151.55]]",12,48,"[280.63, 325.15, 151.35, 118.94]"
09b7454b1a62f113,09b7454b1a62f113.jpg,"[[421.74, 384.0, 198.73, 185.93]]",6,24,"[427.08, 389.66, 190.13, 180.72]"
9b2163904ff9f764,9b2163904ff9f764.jpg,"[[252.65, 155.61, 190.75, 212.5]]",9,59,"[265.96, 182.83, 174.3, 178.23]"
9be87ac53ea3bd10,9be87ac53ea3bd10.jpg,"[[366.56, 78.72, 226.21, 308.48], [592.13, 131.84, 80.75, 213.76]]",4,5,"[362.25, 125.56, 175.73, 207.32]"
9c3b90ee5ea3c811,9c3b90ee5ea3c811.jpg,"[[87.04, 87.68, 630.4, 935.68]]",12,35,"[292.67, 457.78, 214.6, 217.18]"
9c43d89c212f7455,9c43d89c212f7455.jpg,"[[20.48, 21.12, 984.96, 990.72]]",10,10,"[134.45, 168.15, 800.02, 827.76]"
9c8043247210962b,9c8043247210962b.jpg,"[[348.03, 332.8, 68.24, 61.44], [446.98, 356.69, 25.59, 54.61]]",2,59,"[450.59, 356.87, 23.11, 50.3]"
09ca0c82bf046995,09ca0c82bf046995.jpg,"[[429.44, 230.41, 365.44, 291.85]]",9,15,"[473.67, 263.25, 249.17, 244.44]"
9caf43e961f1956b,9caf43e961f1956b.jpg,"[[1.92, 0.0, 1019.52, 682.36]]",5,18,"[140.33, 203.97, 358.44, 242.91]"
09cf45f14c5e6c5c,09cf45f14c5e6c5c.jpg,"[[36.98, 103.77, 685.51, 697.97]]",3,0,"[41.16, 114.45, 689.9, 679.12]"
09d1d5ea55c7d1d1,09d1d5ea55c7d1d1.jpg,"[[314.88, 76.16, 178.56, 154.24]]",4,17,"[351.96, 79.68, 120.37, 142.22]"
9d02c4756693a8ca,9d02c4756693a8ca.jpg,"[[389.12, 377.27, 233.6, 197.92]]",10,16,"[423.02, 377.83, 180.87, 165.37]"
9d518c7f3c32624e,9d518c7f3c32624e.jpg,"[[199.06, 84.48, 691.28, 661.12]]",7,5,"[187.91, 60.76, 807.09, 729.09]"
09da9293dfe128d3,09da9293dfe128d3.jpg,"[[264.32, 322.56, 256.0, 247.04]]",9,2,"[265.03, 327.26, 252.91, 247.44]"
9db867c0e53b83d5,9db867c0e53b83d5.jpg,"[[561.92, 424.96, 236.16, 176.64]]",8,5,"[575.27, 424.12, 207.24, 160.43]"
9e2b99dd322cc288,9e2b99dd322cc288.jpg,"[[284.8, 484.48, 125.44, 96.0], [446.72, 497.92, 49.28, 112.0]]",3,54,"[450.42, 501.02, 44.21, 101.52]"
09e673e92ce6c813,09e673e92ce6c813.jpg,"[[23.64, 114.78, 749.73, 793.32]]",7,24,"[24.53, 131.55, 740.05, 752.89]"
0009ef760674b55d,0009ef760674b55d.jpg,"[[203.52, 202.24, 336.64, 295.04]]",1,26,"[168.92, 197.36, 429.31, 308.87]"
09efcb22ca121f57,09efcb22ca121f57.jpg,"[[97.05, 95.37, 789.75, 890.14]]",10,22,"[111.24, 91.28, 784.94, 875.67]"
9efd8be775c26487,9efd8be775c26487.jpg,"[[572.16, 152.32, 99.2, 134.4], [688.64, 126.72, 90.24, 97.92]]",9,30,"[698.12, 137.81, 84.64, 89.13]"
9eff7189b2e65fe6,9eff7189b2e65fe6.jpg,"[[210.15, 492.8, 271.02, 261.12]]",6,2,"[221.16, 503.45, 253.15, 243.26]"
9f7e4c98ffb951fc,9f7e4c98ffb951fc.jpg,"[[386.56, 679.04, 97.92, 77.44]]",11,49,"[379.83, 668.19, 108.24, 98.49]"
9fb67361298ffabd,9fb67361298ffabd.jpg,"[[264.96, 128.64, 513.92, 544.0]]",5,20,"[301.96, 121.14, 476.64, 519.24]"
9fced37a4a3430fa,9fced37a4a3430fa.jpg,"[[501.76, 10.24, 140.8, 110.08]]",7,13,"[508.11, 0.58, 131.61, 116.74]"
9ff3438ba54d71d7,9ff3438ba54d71d7.jpg,"[[497.48, 183.04, 110.12, 129.28]]",6,30,"[500.12, 185.36, 106.49, 129.64]"
10a39fbbcbe5d435,10a39fbbcbe5d435.jpg,"[[211.84, 34.56, 584.32, 561.95]]",11,55,"[211.88, 41.67, 582.83, 561.53]"
10e0f8abcdbd76e2,10e0f8abcdbd76e2.jpg,"[[371.71, 156.56, 287.74, 270.14]]",11,48,"[374.31, 176.68, 270.94, 267.8]"
010ffd3881ac2199,010ffd3881ac2199.jpg,"[[307.39, 281.76, 119.75, 113.34]]",3,20,"[315.09, 284.08, 108.62, 110.49]"
011c36b835cc0e31,011c36b835cc0e31.jpg,"[[429.44, 46.73, 521.6, 658.74]]",11,37,"[430.75, 50.98, 523.09, 649.33]"
11ef22d266ecbb8a,11ef22d266ecbb8a.jpg,"[[67.84, 282.24, 508.16, 553.6]]",2,59,"[128.32, 345.02, 413.62, 426.63]"
012ceeb72f25221e,012ceeb72f25221e.jpg,"[[575.36, 187.52, 131.84, 143.36], [599.68, 449.92, 122.88, 34.56]]",12,1,"[576.87, 190.27, 136.76, 138.45]"
12d3d26b909aa3c1,12d3d26b909aa3c1.jpg,"[[119.17, 75.52, 197.98, 203.52]]",9,57,"[118.45, 81.77, 201.33, 199.8]"
12d5531e4c70ea0b,12d5531e4c70ea0b.jpg,"[[317.24, 179.2, 271.19, 556.16]]",12,3,"[394.62, 202.37, 165.89, 215.33]"
13a30a0c035aa579,13a30a0c035aa579.jpg,"[[566.4, 570.88, 136.96, 165.76]]",8,20,"[565.76, 591.2, 122.38, 127.29]"
13c7d6863f9902c3,13c7d6863f9902c3.jpg,"[[0.0, 0.0, 1023.36, 1023.36]]",5,12,"[3.31, 6.76, 1012.65, 1005.48]"
14a77919a1808d01,14a77919a1808d01.jpg,"[[169.0, 57.0, 465.0, 504.0]]",3,51,"[149.28, 8.94, 462.82, 462.94]"
14aa999978aa7992,14aa999978aa7992.jpg,"[[567.68, 72.91, 357.76, 352.41]]",3,50,"[561.09, 75.2, 350.44, 349.27]"
014dc9d971f35687,014dc9d971f35687.jpg,"[[284.52, 659.2, 130.73, 121.6]]",3,33,"[281.94, 662.35, 132.97, 119.16]"
14e672d3d8b528d9,14e672d3d8b528d9.jpg,"[[120.8, 292.8, 464.8, 457.6]]",12,55,"[158.74, 342.01, 399.82, 391.84]"
014f3b58f650a58e,014f3b58f650a58e.jpg,"[[464.64, 156.16, 220.8, 221.44]]",10,10,"[459.06, 159.87, 239.22, 208.53]"
15a1d06ac6047b40,15a1d06ac6047b40.jpg,"[[3.41, 0.0, 1010.35, 1022.86]]",12,46,"[74.56, 59.14, 864.52, 904.51]"
015fbcebae90bee0,015fbcebae90bee0.jpg,"[[317.44, 174.08, 307.2, 324.27]]",6,43,"[309.96, 174.65, 343.52, 346.78]"
17a5b6f95e9e1435,17a5b6f95e9e1435.jpg,"[[274.87, 519.04, 238.35, 239.36]]",6,23,"[280.29, 464.34, 243.04, 336.65]"
17a6a73f953f02f0,17a6a73f953f02f0.jpg,"[[311.68, 64.71, 522.24, 505.52]]",3,45,"[433.16, 141.19, 300.67, 283.22]"
17ebcc0446c648bd,17ebcc0446c648bd.jpg,"[[0.0, 0.0, 919.04, 1022.08], [0.0, 0.0, 941.44, 1023.36]]",2,30,"[0.0, 2.34, 923.82, 1016.07]"
18cd366f78ab7cc5,18cd366f78ab7cc5.jpg,"[[291.89, 466.56, 140.18, 154.24]]",12,36,"[287.59, 462.71, 139.4, 143.33]"
18d0acfefde9a9fa,18d0acfefde9a9fa.jpg,"[[231.48, 35.3, 784.67, 947.79]]",6,45,"[387.22, 325.83, 616.22, 651.86]"
18ddf932b546a292,18ddf932b546a292.jpg,"[[144.0, 233.6, 796.8, 789.76]]",5,5,"[159.55, 233.23, 797.98, 776.92]"
18e5793d42c26ec7,18e5793d42c26ec7.jpg,"[[48.64, 0.0, 974.72, 682.36]]",10,3,"[106.69, 1.2, 766.37, 662.86]"
19a1d5b0855774bc,19a1d5b0855774bc.jpg,"[[326.4, 38.38, 642.4, 609.24]]",9,27,"[472.99, 1.25, 377.81, 673.32]"
19cf80060bd2354a,19cf80060bd2354a.jpg,"[[70.4, 300.8, 628.48, 457.6]]",4,54,"[86.51, 303.05, 592.88, 439.17]"
19e37e9936fc85f6,19e37e9936fc85f6.jpg,"[[263.94, 268.16, 85.85, 78.72]]",6,19,"[268.69, 275.94, 78.17, 68.66]"
20d7ecf4e991f908,20d7ecf4e991f908.jpg,"[[328.0, 188.0, 296.0, 490.0]]",8,5,"[336.45, 194.63, 281.66, 482.36]"
21e484bb5aa47a34,21e484bb5aa47a34.jpg,"[[146.56, 305.59, 133.76, 101.22]]",2,32,"[152.42, 308.43, 131.2, 96.68]"
22e0638917b3e932,22e0638917b3e932.jpg,"[[237.36, 270.08, 229.04, 314.88]]",10,20,"[235.46, 271.64, 227.42, 294.45]"
23afda261384af53,23afda261384af53.jpg,"[[25.63, 122.24, 724.58, 816.64]]",10,10,"[30.27, 148.53, 717.66, 722.73]"
23b6a52b4d0e8b45,23b6a52b4d0e8b45.jpg,"[[639.36, 219.63, 51.2, 49.3]]",2,5,"[640.22, 222.22, 48.93, 46.11]"
24a6a2c195d01198,24a6a2c195d01198.jpg,"[[241.28, 156.32, 194.56, 340.82]]",9,30,"[504.41, 205.22, 172.44, 254.65]"
24c04bb1c9955327,24c04bb1c9955327.jpg,"[[317.44, 116.48, 388.48, 383.36]]",4,59,"[435.99, 144.21, 251.38, 333.4]"
26c93968d7373fb1,26c93968d7373fb1.jpg,"[[913.92, 403.65, 93.44, 93.54]]",4,0,"[914.01, 388.05, 95.56, 95.41]"
26cd98a29add59e5,26cd98a29add59e5.jpg,"[[110.83, 562.56, 138.38, 145.28], [301.1, 573.44, 59.58, 131.2]]",3,28,"[124.74, 558.66, 123.32, 129.9]"
26da249118ea6cad,26da249118ea6cad.jpg,"[[248.6, 615.68, 177.48, 127.36]]",1,41,"[270.21, 617.14, 139.94, 106.66]"
26f15e5a7f3b4217,26f15e5a7f3b4217.jpg,"[[363.52, 558.08, 234.88, 185.6]]",2,34,"[384.93, 576.79, 168.24, 151.37]"
028d4adcf7a06bfd,028d4adcf7a06bfd.jpg,"[[520.96, 44.16, 111.36, 96.0]]",2,16,"[522.05, 43.27, 111.09, 96.53]"
29b8e36ebe8e8a73,29b8e36ebe8e8a73.jpg,"[[9.8, 23.52, 990.66, 971.08]]",11,0,"[18.1, 35.86, 978.24, 953.59]"
29db6ed5e662c2b6,29db6ed5e662c2b6.jpg,"[[87.68, 162.54, 781.44, 602.82]]",3,24,"[201.02, 178.84, 534.77, 506.76]"
029f2bc0cf04580f,029f2bc0cf04580f.jpg,"[[223.62, 699.94, 131.15, 137.1], [23.61, 49.86, 529.21, 939.38]]",9,12,"[101.65, 275.29, 375.56, 591.18]"
029fc061b0ba6d97,029fc061b0ba6d97.jpg,"[[435.2, 110.72, 99.84, 88.96]]",3,31,"[437.99, 116.63, 97.86, 79.63]"
30a462ca06399d7b,30a462ca06399d7b.jpg,"[[85.33, 30.12, 796.44, 796.44]]",1,53,"[224.45, 146.02, 521.79, 490.57]"
30a78979b8605c68,30a78979b8605c68.jpg,"[[323.84, 231.04, 355.2, 344.96], [120.32, 20.48, 746.88, 746.88]]",1,54,"[324.34, 234.83, 360.6, 348.52]"
30b64590bf0ca512,30b64590bf0ca512.jpg,"[[167.85, 410.88, 372.85, 403.84]]",1,6,"[122.38, 348.38, 465.74, 471.04]"
31d4ddd6477aefb2,31d4ddd6477aefb2.jpg,"[[421.78, 634.01, 115.03, 99.1], [610.3, 648.92, 48.99, 104.42]]",2,25,"[614.92, 653.85, 47.34, 99.35]"
32fb5f06253bb5a8,32fb5f06253bb5a8.jpg,"[[0.0, 0.0, 624.0, 668.26]]",6,46,"[92.9, 176.37, 365.7, 327.42]"
33ac51c37e4c2ea1,33ac51c37e4c2ea1.jpg,"[[386.0, 491.0, 159.0, 139.0]]",3,35,"[385.8, 496.66, 159.02, 128.57]"
33c7949f5691ae0b,33c7949f5691ae0b.jpg,"[[230.53, 304.64, 279.2, 231.68]]",12,0,"[213.06, 295.98, 299.59, 232.83]"
33ca59bce751278c,33ca59bce751278c.jpg,"[[300.16, 252.16, 410.88, 380.8]]",12,46,"[300.08, 250.28, 409.25, 376.64]"
0034b84b4d675628,0034b84b4d675628.jpg,"[[23.04, 5.12, 743.25, 884.05]]",10,50,"[128.93, 200.4, 406.04, 351.63]"
34b551062d259577,34b551062d259577.jpg,"[[99.86, 565.76, 104.98, 102.4], [266.29, 571.52, 41.61, 103.04]]",1,43,"[115.44, 560.23, 96.75, 97.93]"
34ce266cd286fb8e,34ce266cd286fb8e.jpg,"[[79.95, 182.4, 494.4, 491.52]]",10,7,"[144.41, 199.32, 365.01, 441.88]"
0034d174c02756ca,0034d174c02756ca.jpg,"[[250.12, 293.76, 99.15, 83.2]]",5,25,"[250.55, 287.17, 92.51, 94.5]"
034f44ed3233160c,034f44ed3233160c.jpg,"[[241.92, 24.96, 473.6, 883.2]]",11,34,"[558.42, 304.48, 95.5, 279.99]"
34fd99e5c0b70cf7,34fd99e5c0b70cf7.jpg,"[[87.78, 224.64, 496.55, 565.76]]",6,3,"[167.02, 240.04, 421.49, 490.44]"
35dccea75accb223,35dccea75accb223.jpg,"[[151.04, 64.07, 714.88, 567.67]]",6,4,"[157.96, 77.05, 704.92, 552.51]"
035e3f6c2bbcff24,035e3f6c2bbcff24.jpg,"[[113.41, 494.72, 59.59, 46.72]]",10,35,"[119.0, 491.29, 53.97, 53.36]"
38f115cbefcc9224,38f115cbefcc9224.jpg,"[[665.72, 36.64, 234.13, 312.04]]",6,1,"[668.53, 41.39, 233.6, 308.93]"
39a3202a06d123d5,39a3202a06d123d5.jpg,"[[385.08, 354.56, 74.84, 104.96], [500.22, 379.52, 47.33, 80.64]]",10,30,"[377.64, 368.93, 74.39, 80.51]"
39acea46df12c6f6,39acea46df12c6f6.jpg,"[[229.71, 221.52, 203.17, 221.52]]",5,25,"[220.95, 214.66, 229.29, 217.95]"
39df31c6d4f1ae20,39df31c6d4f1ae20.jpg,"[[100.62, 408.32, 29.48, 35.2], [143.56, 405.12, 26.28, 35.2]]",8,0,"[148.07, 408.19, 21.04, 33.48]"
39e19d3b0075b538,39e19d3b0075b538.jpg,"[[256.0, 216.96, 248.32, 283.52], [94.08, 302.08, 48.64, 240.64]]",5,23,"[274.82, 239.99, 240.53, 231.75]"
40ab90c6f135670c,40ab90c6f135670c.jpg,"[[0.0, 256.0, 237.0, 258.0]]",5,8,"[0.35, 219.67, 251.45, 318.63]"
40b8a9b20126bc8f,40b8a9b20126bc8f.jpg,"[[28.16, 21.13, 951.04, 932.46]]",1,49,"[148.79, 128.2, 714.76, 703.66]"
40dc4ea26048c68b,40dc4ea26048c68b.jpg,"[[441.05, 230.7, 383.8, 363.8]]",10,2,"[446.19, 243.86, 375.01, 312.91]"
41bd135408762afc,41bd135408762afc.jpg,"[[444.48, 911.72, 113.28, 87.33], [664.32, 911.72, 63.36, 99.81]]",8,4,"[674.25, 926.18, 39.58, 68.99]"
41d2c4cbae3fc6e6,41d2c4cbae3fc6e6.jpg,"[[180.91, 269.65, 225.28, 197.97]]",4,2,"[197.73, 263.95, 213.52, 198.52]"
43d24d5cd7aa9792,43d24d5cd7aa9792.jpg,"[[268.16, 54.4, 269.44, 253.44]]",4,34,"[286.54, 74.88, 230.2, 217.89]"
044aa6b67c27620e,044aa6b67c27620e.jpg,"[[358.4, 245.12, 50.56, 45.44]]",9,16,"[363.2, 251.29, 47.25, 39.01]"
44ff619c6f2a6279,44ff619c6f2a6279.jpg,"[[115.97, 192.0, 155.05, 104.32]]",11,5,"[112.44, 188.6, 158.68, 110.14]"
45be819a07a7887a,45be819a07a7887a.jpg,"[[241.28, 24.32, 123.52, 74.88]]",5,55,"[260.48, 31.81, 99.51, 56.66]"
45fb34ea18328101,45fb34ea18328101.jpg,"[[184.96, 315.19, 264.32, 320.32]]",3,4,"[204.95, 370.12, 221.21, 211.21]"
46aedfaadf866258,46aedfaadf866258.jpg,"[[42.9, 0.0, 635.82, 903.68]]",2,25,"[213.87, 298.29, 458.42, 521.16]"
46d93dd634e4cb2a,46d93dd634e4cb2a.jpg,"[[396.16, 431.59, 140.16, 136.39]]",12,7,"[398.85, 433.03, 132.39, 129.57]"
47b78464e24b22f6,47b78464e24b22f6.jpg,"[[63.36, 44.8, 938.24, 675.2]]",10,11,"[62.51, 4.22, 961.49, 757.11]"
47b208611b29bbdb,47b208611b29bbdb.jpg,"[[284.39, 184.77, 295.25, 320.14]]",10,4,"[249.45, 161.69, 332.47, 354.5]"
0047e3f0cb7827eb,0047e3f0cb7827eb.jpg,"[[59.52, 300.8, 447.36, 722.56]]",12,45,"[51.56, 291.51, 444.61, 727.1]"
47ebbf8fbadf47ba,47ebbf8fbadf47ba.jpg,"[[579.15, 152.2, 130.7, 119.84]]",9,26,"[583.12, 170.01, 125.43, 105.59]"
47f882a341f8cef1,47f882a341f8cef1.jpg,"[[361.28, 410.88, 158.86, 117.12]]",12,10,"[388.54, 405.53, 121.57, 108.41]"
47f2426c0d12bb5c,47f2426c0d12bb5c.jpg,"[[892.0, 315.49, 92.0, 93.38]]",6,17,"[898.0, 327.11, 66.08, 71.57]"
48d392816f5fd4a1,48d392816f5fd4a1.jpg,"[[256.0, 670.72, 197.76, 163.2], [536.96, 702.72, 29.44, 188.8]]",1,23,"[269.39, 661.03, 168.61, 153.26]"
048eb426b4101e95,048eb426b4101e95.jpg,"[[464.59, 693.1, 223.76, 254.1]]",12,26,"[493.13, 713.08, 167.24, 172.97]"
49b7af644e5c341b,49b7af644e5c341b.jpg,"[[148.48, 78.11, 730.88, 723.51]]",10,11,"[149.12, 85.8, 723.95, 713.38]"
49b58f93e7cf4732,49b58f93e7cf4732.jpg,"[[439.04, 565.86, 142.72, 104.34]]",10,58,"[442.38, 551.18, 136.6, 128.47]"
49d4ce3647ef0abe,49d4ce3647ef0abe.jpg,"[[176.0, 119.17, 311.68, 354.31]]",8,17,"[146.82, 81.23, 385.87, 573.97]"
049de7f82c256ed2,049de7f82c256ed2.jpg,"[[524.8, 11.52, 264.96, 379.52]]",9,12,"[576.11, 94.37, 132.44, 147.39]"
49f187556757c137,49f187556757c137.jpg,"[[422.4, 235.52, 34.56, 43.52], [474.88, 239.36, 35.84, 46.08]]",10,12,"[477.1, 238.6, 31.35, 42.89]"
50abd136ccd333f6,50abd136ccd333f6.jpg,"[[443.52, 711.68, 28.16, 71.68], [583.04, 681.6, 114.56, 100.48]]",3,0,"[446.28, 712.53, 27.04, 75.27]"
50b30556dabc5a90,50b30556dabc5a90.jpg,"[[523.52, 272.64, 190.72, 186.88], [55.04, 287.36, 87.04, 210.56]]",7,40,"[59.48, 309.48, 70.2, 164.01]"
50e226ade0196d53,50e226ade0196d53.jpg,"[[325.12, 130.03, 331.52, 466.31]]",12,44,"[344.2, 235.92, 278.53, 280.65]"
50ee4349ede52ea2,50ee4349ede52ea2.jpg,"[[423.68, 221.54, 298.88, 269.56]]",8,35,"[430.96, 225.96, 268.31, 265.3]"
50f5f62c82e81951,50f5f62c82e81951.jpg,"[[190.93, 684.8, 235.14, 250.88]]",9,15,"[180.21, 655.14, 252.54, 280.41]"
51bd99157ba3d4fa,51bd99157ba3d4fa.jpg,"[[240.64, 100.59, 459.52, 494.63]]",10,40,"[382.23, 237.68, 218.61, 209.36]"
54fe89d0a2912010,54fe89d0a2912010.jpg,"[[261.02, 212.5, 625.78, 742.9]]",7,24,"[220.38, 139.84, 712.31, 808.36]"
55e1cd8d20fbb131,55e1cd8d20fbb131.jpg,"[[136.96, 0.0, 752.64, 748.8]]",1,31,"[260.2, 103.17, 510.34, 530.8]"
56b1d44e92e7fe15,56b1d44e92e7fe15.jpg,"[[434.4, 442.4, 84.0, 92.0]]",4,21,"[436.71, 442.59, 79.07, 75.96]"
058a06bd146ab2bc,058a06bd146ab2bc.jpg,"[[253.72, 457.6, 249.24, 252.8]]",12,4,"[260.08, 463.32, 225.75, 240.86]"
58e53c66f004060f,58e53c66f004060f.jpg,"[[630.91, 625.92, 122.85, 120.32]]",7,52,"[632.96, 628.74, 117.26, 105.25]"
58ea3e90c24c6a57,58ea3e90c24c6a57.jpg,"[[226.72, 266.24, 271.55, 234.88]]",3,3,"[222.71, 266.13, 276.52, 232.78]"
58eefdd8ccf456dc,58eefdd8ccf456dc.jpg,"[[205.67, 142.08, 299.85, 96.64]]",5,17,"[207.17, 145.12, 301.15, 102.51]"
59be82824bc60ad6,59be82824bc60ad6.jpg,"[[70.43, 81.28, 128.06, 335.36]]",3,50,"[85.27, 74.11, 108.09, 311.26]"
61a75bab1734549e,61a75bab1734549e.jpg,"[[228.73, 383.36, 159.54, 156.16]]",3,20,"[228.59, 402.36, 158.12, 125.7]"
0061b18e3fb140ff,0061b18e3fb140ff.jpg,"[[336.0, 309.12, 67.84, 80.0], [420.48, 330.88, 42.24, 60.8]]",4,15,"[423.15, 328.47, 31.99, 58.34]"
62d1af691e080c5e,62d1af691e080c5e.jpg,"[[400.79, 365.67, 117.8, 118.47]]",3,37,"[410.44, 389.91, 83.54, 82.62]"
062db822b4d0387d,062db822b4d0387d.jpg,"[[327.53, 461.8, 66.51, 67.76]]",8,50,"[332.32, 461.79, 65.83, 71.34]"
