img_id,file_name,bbox_gt,hour,minute,bbox_det
274939,000000274939.jpg,"[[263.19, 126.88, 53.06, 63.27]]",10,55,"[263.4, 129.0, 53.0, 60.59]"
275102,000000275102.jpg,"[[236.24, 292.11, 60.33, 69.0]]",10,33,"[232.33, 291.64, 66.08, 76.48]"
275242,000000275242.jpg,"[[257.56, 205.99, 34.31, 75.25]]",2,0,"[256.95, 206.76, 35.34, 74.46]"
275263,000000275263.jpg,"[[253.26, 195.49, 107.19, 110.03], [398.27, 210.57, 41.93, 112.43]]",2,59,"[254.8, 197.58, 103.86, 105.7]"
276527,000000276527.jpg,"[[251.7, 122.73, 45.59, 41.88]]",10,59,"[252.23, 121.96, 47.15, 43.93]"
276794,000000276794.jpg,"[[286.09, 233.61, 99.49, 99.18], [241.3, 247.13, 28.7, 77.78]]",7,56,"[242.08, 248.34, 27.76, 97.05]"
276796,000000276796.jpg,"[[254.64, 138.81, 127.32, 113.92]]",3,54,"[253.12, 137.62, 126.59, 116.0]"
277003,000000277003.jpg,"[[18.23, 95.58, 210.16, 285.97]]",4,58,"[17.43, 99.56, 210.85, 281.33]"
277334,000000277334.jpg,"[[283.43, 148.4, 45.64, 44.54], [342.41, 118.95, 24.41, 23.57], [193.73, 109.45, 25.61, 22.35], [47.66, 130.3, 34.22, 39.16], [459.95, 131.78, 30.42, 32.77], [27.95, 115.72, 29.42, 28.32]]",10,12,"[283.59, 148.45, 44.1, 43.77]"
277433,000000277433.jpg,"[[210.67, 152.53, 67.42, 76.68]]",11,21,"[212.55, 155.51, 62.62, 68.22]"
277463,000000277463.jpg,"[[114.49, 175.97, 76.94, 73.52]]",11,54,"[112.36, 173.88, 80.52, 76.04]"
277529,000000277529.jpg,"[[79.64, 6.0, 50.46, 61.88]]",7,19,"[80.04, 5.8, 50.53, 60.92]"
277550,000000277550.jpg,"[[57.27, 58.84, 144.61, 144.61]]",10,26,"[56.38, 60.44, 146.38, 148.69]"
278952,000000278952.jpg,"[[158.2, 166.83, 192.72, 198.47]]",12,7,"[156.4, 167.62, 197.02, 198.14]"
279247,000000279247.jpg,"[[137.14, 171.4, 158.8, 131.69]]",11,46,"[135.98, 170.14, 162.2, 138.95]"
279563,000000279563.jpg,"[[203.53, 82.51, 59.8, 47.56]]",5,16,"[207.07, 85.01, 51.39, 41.43]"
280530,000000280530.jpg,"[[242.28, 261.28, 59.31, 58.27], [171.35, 278.28, 27.2, 60.17]]",2,45,"[242.7, 261.6, 60.24, 58.23]"
280838,000000280838.jpg,"[[221.82, 20.89, 332.73, 296.13]]",11,43,"[223.74, 20.59, 327.87, 310.05]"
281191,000000281191.jpg,"[[120.55, 418.9, 183.06, 178.22], [119.1, 133.66, 175.89, 171.82]]",3,39,"[121.58, 415.63, 180.27, 180.84]"
281210,000000281210.jpg,"[[99.51, 84.94, 421.48, 267.78]]",11,1,"[103.34, 81.41, 414.96, 267.81]"
281273,000000281273.jpg,"[[202.78, 270.3, 59.18, 58.5]]",7,41,"[203.61, 268.96, 59.47, 59.32]"
281599,000000281599.jpg,"[[212.2, 109.74, 53.06, 62.14]]",1,46,"[211.69, 108.89, 52.8, 63.39]"
281631,000000281631.jpg,"[[181.21, 130.44, 260.32, 198.47]]",4,0,"[194.62, 133.22, 252.13, 185.34]"
282186,000000282186.jpg,"[[125.51, 321.98, 93.97, 98.91], [283.73, 333.49, 60.1, 113.94]]",5,14,"[124.94, 321.69, 95.7, 101.19]"
282357,000000282357.jpg,"[[254.23, 15.46, 69.08, 96.43]]",8,48,"[256.4, 16.39, 64.76, 94.43]"
282464,000000282464.jpg,"[[268.66, 105.42, 67.68, 62.98], [385.7, 124.85, 12.38, 73.74]]",11,56,"[266.44, 100.88, 72.08, 69.3]"
282523,000000282523.jpg,"[[433.84, 202.08, 34.66, 38.01], [491.75, 204.45, 16.51, 38.75]]",11,5,"[432.04, 201.54, 35.77, 38.44]"
282730,000000282730.jpg,"[[202.37, 216.33, 112.68, 110.3]]",10,11,"[200.25, 212.88, 118.44, 117.48]"
282812,000000282812.jpg,"[[477.89, 171.75, 21.65, 22.11]]",11,45,"[477.95, 171.73, 22.39, 21.66]"
283432,000000283432.jpg,"[[266.67, 352.43, 109.55, 131.17], [120.72, 336.51, 90.55, 173.79]]",8,28,"[119.6, 330.59, 94.36, 178.87]"
283516,000000283516.jpg,"[[263.45, 247.83, 148.9, 128.86]]",12,10,"[261.97, 247.11, 149.24, 127.0]"
283790,000000283790.jpg,"[[159.09, 74.71, 166.98, 161.55]]",4,58,"[158.57, 74.42, 169.11, 168.79]"
284256,000000284256.jpg,"[[469.84, 78.25, 51.61, 51.04], [275.77, 145.95, 40.88, 45.02]]",6,4,"[277.63, 146.77, 39.91, 41.37]"
284297,000000284297.jpg,"[[120.07, 44.41, 63.84, 74.32], [193.88, 51.77, 35.23, 69.34]]",12,30,"[121.5, 49.08, 60.84, 68.77]"
284324,000000284324.jpg,"[[238.05, 175.87, 29.8, 31.1]]",2,20,"[237.93, 176.44, 29.93, 30.51]"
284686,000000284686.jpg,"[[232.07, 298.03, 30.54, 22.67], [130.74, 326.74, 10.6, 24.99]]",3,5,"[232.83, 298.15, 29.28, 22.97]"
284979,000000284979.jpg,"[[247.25, 70.5, 86.24, 85.6], [347.16, 86.51, 14.41, 79.04]]",3,43,"[248.42, 73.4, 82.99, 80.16]"
285160,000000285160.jpg,"[[197.02, 155.38, 12.75, 37.17], [225.74, 149.15, 35.32, 34.5]]",11,34,"[225.52, 149.78, 35.33, 33.88]"
285683,000000285683.jpg,"[[212.4, 196.01, 67.05, 71.68], [177.09, 201.7, 29.93, 64.36]]",8,9,"[212.88, 195.66, 67.69, 72.34]"
285705,000000285705.jpg,"[[324.67, 185.25, 28.49, 30.19], [304.51, 187.76, 12.37, 29.61]]",11,50,"[324.83, 185.54, 27.32, 29.46]"
285740,000000285740.jpg,"[[143.18, 77.45, 363.67, 388.01]]",4,49,"[145.37, 79.08, 360.41, 388.08]"
286619,000000286619.jpg,"[[257.63, 100.64, 46.32, 43.33]]",9,5,"[258.89, 101.89, 43.54, 41.17]"
287324,000000287324.jpg,"[[129.06, 45.94, 259.39, 254.52], [211.72, 323.14, 84.22, 77.67]]",10,31,"[133.01, 37.95, 256.64, 266.16]"
287384,000000287384.jpg,"[[112.08, 51.4, 260.39, 228.38]]",12,5,"[108.49, 49.51, 264.24, 231.38]"
287590,000000287590.jpg,"[[182.07, 105.52, 39.71, 42.04]]",4,25,"[190.54, 113.71, 27.38, 28.58]"
288176,000000288176.jpg,"[[238.46, 269.47, 194.35, 198.49]]",3,18,"[238.17, 275.24, 194.26, 185.77]"
289862,000000289862.jpg,"[[159.83, 267.68, 68.91, 61.39]]",2,57,"[160.59, 268.88, 67.53, 59.04]"
290400,000000290400.jpg,"[[162.52, 159.4, 106.42, 84.85]]",11,27,"[155.92, 154.47, 115.85, 89.13]"
290457,000000290457.jpg,"[[66.46, 160.0, 274.49, 462.3]]",10,28,"[69.83, 153.81, 271.28, 464.13]"
291458,000000291458.jpg,"[[235.58, 219.92, 25.77, 25.77], [215.75, 224.31, 9.67, 28.99]]",1,50,"[235.59, 220.38, 26.9, 26.93]"
291506,000000291506.jpg,"[[178.33, 86.24, 45.11, 43.7]]",11,32,"[180.61, 87.98, 41.99, 39.51]"
291816,000000291816.jpg,"[[98.55, 311.52, 92.65, 88.24]]",10,11,"[101.03, 313.19, 88.84, 85.18]"
292181,000000292181.jpg,"[[191.3, 220.6, 37.61, 39.69], [272.39, 232.2, 13.17, 35.12]]",8,51,"[271.47, 229.61, 16.14, 39.71]"
292347,000000292347.jpg,"[[274.59, 204.86, 111.36, 86.49]]",10,54,"[273.45, 202.11, 113.5, 89.29]"
292467,000000292467.jpg,"[[213.48, 219.14, 60.89, 63.2]]",9,15,"[212.08, 221.09, 60.79, 60.94]"
293166,000000293166.jpg,"[[19.02, 112.77, 66.55, 83.46]]",6,6,"[20.56, 114.41, 68.33, 80.32]"
293514,000000293514.jpg,"[[279.23, 84.44, 195.75, 186.15], [68.13, 160.24, 42.22, 168.89]]",2,3,"[281.19, 85.55, 192.23, 184.93]"
293666,000000293666.jpg,"[[261.37, 270.62, 127.33, 114.89]]",1,49,"[260.59, 271.38, 127.83, 113.2]"
294176,000000294176.jpg,"[[537.99, 144.24, 71.67, 72.48], [107.19, 115.76, 54.74, 52.94], [30.6, 167.59, 89.4, 89.4], [385.19, 128.19, 60.14, 56.08]]",6,19,"[386.95, 127.97, 58.8, 58.21]"
294761,000000294761.jpg,"[[235.84, 86.48, 282.96, 217.99]]",8,56,"[234.38, 85.13, 283.42, 221.7]"
295116,000000295116.jpg,"[[186.39, 298.16, 91.94, 78.81]]",5,40,"[188.21, 298.04, 89.6, 79.3]"
295433,000000295433.jpg,"[[108.11, 40.09, 127.93, 181.08]]",6,2,"[139.25, 80.75, 96.86, 113.98]"
295441,000000295441.jpg,"[[499.68, 47.05, 77.41, 86.79]]",2,58,"[498.17, 47.71, 78.75, 86.67]"
295728,000000295728.jpg,"[[115.06, 151.01, 186.96, 189.84], [323.6, 165.39, 57.52, 176.9]]",5,5,"[325.45, 161.1, 54.77, 192.39]"
296098,000000296098.jpg,"[[329.86, 134.58, 61.68, 76.47], [268.71, 140.44, 39.29, 77.71]]",9,7,"[327.82, 134.85, 63.9, 76.57]"
296367,000000296367.jpg,"[[453.0, 264.61, 50.43, 55.38], [532.61, 265.69, 21.93, 55.09]]",3,25,"[532.02, 267.14, 21.46, 51.69]"
296730,000000296730.jpg,"[[230.17, 194.26, 22.98, 28.2], [294.53, 199.88, 11.03, 27.83]]",1,55,"[230.07, 195.08, 23.8, 27.13]"
297415,000000297415.jpg,"[[333.66, 284.76, 207.1, 304.9], [97.8, 287.64, 194.16, 309.21]]",12,40,"[319.6, 291.69, 221.26, 309.76]"
297726,000000297726.jpg,"[[234.31, 179.75, 141.38, 143.91]]",11,11,"[234.69, 179.44, 140.7, 143.6]"
298051,000000298051.jpg,"[[351.33, 63.14, 32.45, 31.95]]",4,20,"[353.25, 64.7, 29.22, 27.95]"
298644,000000298644.jpg,"[[156.87, 169.5, 50.16, 46.58]]",4,17,"[157.37, 170.3, 48.56, 48.14]"
299367,000000299367.jpg,"[[101.15, 329.19, 150.94, 140.33]]",8,6,"[101.51, 328.71, 151.57, 141.2]"
299704,000000299704.jpg,"[[424.86, 103.92, 36.94, 120.57], [468.53, 101.17, 113.63, 117.38], [461.67, 112.06, 24.52, 21.41], [553.42, 107.26, 36.28, 118.34]]",5,38,"[466.1, 100.49, 116.94, 118.21]"
300086,000000300086.jpg,"[[49.66, 76.31, 47.28, 62.47]]",2,50,"[50.01, 74.99, 47.18, 59.85]"
300121,000000300121.jpg,"[[281.92, 155.7, 88.75, 85.55]]",8,10,"[281.48, 155.04, 88.94, 88.43]"
300836,000000300836.jpg,"[[159.64, 201.35, 179.78, 178.34]]",2,11,"[160.12, 200.9, 178.31, 174.35]"
300855,000000300855.jpg,"[[199.94, 240.73, 60.71, 63.37], [183.5, 253.57, 14.57, 44.59]]",3,41,"[204.09, 249.17, 45.93, 48.46]"
300989,000000300989.jpg,"[[257.92, 276.91, 31.59, 45.94], [305.83, 274.85, 36.22, 47.96]]",6,48,"[257.44, 276.73, 32.32, 45.8]"
301191,000000301191.jpg,"[[453.27, 122.59, 34.9, 40.46], [533.84, 127.43, 23.85, 37.48]]",3,4,"[533.63, 127.7, 24.07, 38.36]"
301508,000000301508.jpg,"[[231.62, 232.73, 30.4, 33.24]]",3,14,"[229.09, 231.2, 33.44, 36.53]"
301956,000000301956.jpg,"[[130.29, 96.07, 203.31, 233.37]]",1,42,"[131.86, 91.43, 207.63, 239.21]"
302019,000000302019.jpg,"[[309.53, 18.41, 151.68, 133.67]]",7,25,"[311.21, 18.49, 148.8, 132.4]"
302193,000000302193.jpg,"[[203.28, 107.7, 191.79, 183.55]]",6,39,"[202.05, 108.47, 188.97, 184.61]"
302375,000000302375.jpg,"[[123.92, 122.06, 47.9, 47.9]]",9,12,"[124.55, 123.69, 47.84, 46.59]"
302712,000000302712.jpg,"[[179.53, 152.3, 79.97, 83.82]]",1,54,"[179.48, 153.23, 80.38, 81.99]"
303133,000000303133.jpg,"[[175.46, 235.11, 241.62, 326.47]]",1,21,"[193.85, 250.83, 218.66, 293.41]"
303408,000000303408.jpg,"[[15.82, 359.31, 209.98, 209.98], [43.15, 46.02, 189.84, 163.96]]",5,40,"[11.73, 360.27, 213.87, 217.19]"
303873,000000303873.jpg,"[[195.49, 94.01, 136.23, 148.05]]",10,9,"[195.92, 94.81, 133.51, 146.95]"
303994,000000303994.jpg,"[[240.18, 465.98, 102.11, 110.74]]",10,50,"[235.01, 457.85, 113.27, 116.56]"
304250,000000304250.jpg,"[[266.8, 18.12, 47.32, 48.33]]",12,37,"[271.6, 18.89, 44.11, 44.88]"
304341,000000304341.jpg,"[[292.48, 106.0, 71.7, 81.56]]",8,5,"[292.6, 106.13, 68.76, 81.06]"
304484,000000304484.jpg,"[[250.31, 122.48, 69.59, 85.59]]",1,52,"[249.06, 123.54, 69.28, 84.72]"
304849,000000304849.jpg,"[[243.61, 177.07, 89.33, 83.98]]",1,54,"[243.25, 178.02, 89.62, 83.32]"
305030,000000305030.jpg,"[[219.32, 47.2, 158.17, 224.4]]",12,5,"[218.14, 45.54, 160.3, 228.13]"
305056,000000305056.jpg,"[[277.62, 177.05, 134.66, 127.39]]",1,4,"[287.98, 178.73, 123.73, 122.24]"
305253,000000305253.jpg,"[[183.73, 251.49, 50.34, 47.46], [263.75, 255.1, 18.25, 62.63]]",4,40,"[181.02, 246.35, 54.69, 51.95]"
305368,000000305368.jpg,"[[230.48, 234.1, 59.18, 67.86]]",3,19,"[228.27, 232.22, 62.06, 69.65]"
305959,000000305959.jpg,"[[581.66, 228.86, 33.02, 31.1], [618.11, 229.08, 10.84, 31.45]]",10,40,"[580.32, 229.12, 32.66, 31.51]"
306524,000000306524.jpg,"[[290.55, 309.67, 56.42, 44.71]]",10,10,"[290.23, 309.29, 56.89, 44.68]"
306928,000000306928.jpg,"[[262.52, 242.38, 131.49, 90.45]]",1,45,"[263.42, 243.07, 129.14, 87.8]"
307092,000000307092.jpg,"[[88.97, 71.17, 318.56, 311.4]]",8,0,"[101.77, 75.69, 300.29, 310.63]"
308950,000000308950.jpg,"[[302.7, 135.56, 32.88, 33.52], [361.62, 141.04, 10.47, 32.45]]",11,41,"[361.03, 141.29, 11.11, 31.85]"
309322,000000309322.jpg,"[[192.31, 112.68, 212.88, 235.34]]",6,0,"[204.06, 123.91, 200.51, 204.58]"
309531,000000309531.jpg,"[[316.97, 312.3, 51.7, 59.17]]",2,42,"[306.82, 309.95, 62.18, 65.46]"
309753,000000309753.jpg,"[[124.14, 35.5, 80.57, 86.05]]",8,22,"[122.93, 32.97, 81.32, 89.82]"
310047,000000310047.jpg,"[[260.67, 55.22, 112.1, 108.01]]",7,25,"[264.34, 56.52, 107.28, 108.33]"
310560,000000310560.jpg,"[[278.61, 466.64, 78.04, 73.53], [380.65, 481.63, 12.74, 76.87]]",3,40,"[278.97, 467.93, 76.82, 73.67]"
312144,000000312144.jpg,"[[169.99, 15.72, 81.74, 79.81]]",5,30,"[170.46, 17.35, 81.46, 78.85]"
312355,000000312355.jpg,"[[56.18, 141.94, 196.18, 203.43]]",2,4,"[54.68, 142.53, 192.93, 198.75]"
312608,000000312608.jpg,"[[212.08, 85.71, 80.4, 110.22]]",3,0,"[212.24, 85.26, 79.75, 108.61]"
312621,000000312621.jpg,"[[160.38, 90.24, 356.29, 316.46]]",10,57,"[159.82, 93.1, 353.98, 312.06]"
312935,000000312935.jpg,"[[222.62, 8.75, 121.75, 124.2]]",1,50,"[223.8, 6.5, 131.85, 135.41]"
313384,000000313384.jpg,"[[201.17, 193.02, 113.34, 93.47]]",11,31,"[199.73, 191.96, 116.71, 96.49]"
313449,000000313449.jpg,"[[178.91, 108.69, 106.76, 102.65]]",1,42,"[177.3, 107.17, 110.71, 107.42]"
313727,000000313727.jpg,"[[148.52, 151.32, 159.28, 220.63]]",11,9,"[148.34, 150.51, 158.08, 209.45]"
313990,000000313990.jpg,"[[228.73, 341.66, 45.05, 61.14], [114.48, 339.88, 42.29, 62.34]]",5,46,"[114.23, 340.59, 42.77, 58.89]"
315319,000000315319.jpg,"[[143.25, 16.24, 74.28, 90.4]]",10,29,"[142.67, 16.11, 73.95, 89.65]"
315593,000000315593.jpg,"[[182.29, 89.35, 333.31, 344.09]]",4,43,"[177.14, 89.89, 341.53, 342.96]"
315830,000000315830.jpg,"[[175.27, 195.57, 68.79, 66.51]]",11,25,"[174.99, 195.73, 69.5, 67.08]"
316250,000000316250.jpg,"[[40.85, 78.49, 259.29, 260.39]]",3,55,"[37.52, 78.06, 262.2, 258.99]"
316336,000000316336.jpg,"[[111.86, 0.11, 39.15, 44.74]]",7,48,"[104.79, 0.0, 53.07, 48.81]"
316561,000000316561.jpg,"[[180.09, 71.53, 105.0, 105.46]]",8,55,"[179.77, 70.65, 103.02, 106.58]"
316650,000000316650.jpg,"[[187.36, 205.91, 55.68, 55.68]]",2,28,"[188.55, 205.14, 56.41, 57.17]"
317792,000000317792.jpg,"[[155.34, 101.81, 35.48, 45.1], [196.81, 102.78, 25.27, 44.68]]",10,28,"[201.41, 103.52, 21.15, 43.63]"
317795,000000317795.jpg,"[[167.13, 357.5, 48.81, 47.85]]",3,10,"[166.07, 357.78, 50.7, 46.81]"
318330,000000318330.jpg,"[[219.21, 184.93, 47.68, 51.45], [194.38, 185.54, 13.6, 48.85]]",10,11,"[217.05, 183.32, 49.06, 52.81]"
318910,000000318910.jpg,"[[67.57, 2.11, 354.73, 363.18]]",3,27,"[68.2, 2.83, 357.7, 367.58]"
319104,000000319104.jpg,"[[197.56, 98.78, 103.26, 149.66]]",7,20,"[201.18, 97.76, 102.53, 145.96]"
320008,000000320008.jpg,"[[301.97, 182.42, 49.37, 47.17], [383.3, 195.95, 12.45, 53.23]]",11,58,"[300.67, 183.13, 49.42, 48.53]"
320014,000000320014.jpg,"[[182.72, 58.22, 105.73, 104.99]]",9,8,"[177.6, 54.11, 115.91, 116.11]"
320944,000000320944.jpg,"[[0.0, 61.99, 117.41, 113.43]]",4,4,"[1.93, 63.59, 112.94, 110.34]"
321437,000000321437.jpg,"[[180.89, 263.4, 89.19, 86.77]]",2,50,"[181.79, 264.2, 85.22, 82.73]"
321665,000000321665.jpg,"[[231.47, 235.28, 92.96, 100.76]]",1,19,"[228.52, 235.13, 94.76, 98.63]"
321805,000000321805.jpg,"[[324.56, 241.9, 26.81, 23.94]]",5,13,"[324.02, 240.11, 27.56, 26.91]"
321897,000000321897.jpg,"[[176.07, 314.29, 126.87, 176.35]]",12,28,"[177.47, 321.17, 120.23, 163.05]"
321935,000000321935.jpg,"[[315.26, 79.42, 23.97, 29.78], [350.98, 81.72, 14.0, 34.47]]",3,59,"[312.24, 79.75, 29.88, 31.29]"
322710,000000322710.jpg,"[[435.74, 17.74, 34.11, 66.69], [476.55, 5.91, 59.62, 51.65]]",11,22,"[434.66, 16.35, 35.7, 68.99]"
322822,000000322822.jpg,"[[155.11, 205.52, 42.93, 57.25], [76.98, 199.12, 42.65, 65.99]]",12,47,"[158.78, 206.65, 39.38, 55.56]"
323558,000000323558.jpg,"[[454.3, 403.18, 46.33, 47.83], [218.09, 412.48, 35.7, 35.96], [226.83, 37.73, 175.75, 180.89]]",6,54,"[223.17, 37.98, 181.21, 182.42]"
323705,000000323705.jpg,"[[226.02, 126.96, 126.96, 141.38], [371.9, 135.52, 59.2, 138.64]]",12,30,"[228.36, 128.82, 125.66, 138.07]"
323774,000000323774.jpg,"[[256.58, 33.51, 112.98, 128.29]]",1,22,"[256.66, 36.29, 114.37, 125.45]"
324492,000000324492.jpg,"[[157.54, 193.88, 70.8, 71.12], [237.61, 201.43, 29.02, 68.7]]",5,29,"[157.37, 194.93, 70.85, 71.47]"
324832,000000324832.jpg,"[[153.89, 355.05, 335.15, 185.79]]",1,9,"[152.42, 353.67, 336.84, 187.03]"
325145,000000325145.jpg,"[[145.0, 416.79, 221.53, 178.94]]",11,27,"[145.4, 417.29, 222.3, 179.04]"
325332,000000325332.jpg,"[[372.13, 25.89, 117.58, 116.49]]",11,46,"[371.92, 22.6, 116.34, 122.91]"
325505,000000325505.jpg,"[[171.9, 116.42, 48.43, 48.81]]",1,0,"[171.82, 116.1, 47.73, 48.1]"
325600,000000325600.jpg,"[[199.8, 163.79, 181.06, 167.81]]",4,20,"[201.24, 169.39, 180.05, 160.6]"
326640,000000326640.jpg,"[[250.59, 52.35, 146.3, 156.76]]",4,1,"[252.32, 54.88, 143.12, 150.57]"
326663,000000326663.jpg,"[[413.36, 144.98, 115.01, 120.24]]",1,52,"[413.16, 144.56, 115.01, 117.17]"
326925,000000326925.jpg,"[[0.0, 0.0, 636.78, 590.6]]",4,18,"[5.09, 0.86, 626.6, 587.9]"
327367,000000327367.jpg,"[[421.17, 152.67, 121.57, 126.36]]",10,7,"[419.99, 153.67, 121.1, 124.22]"
328551,000000328551.jpg,"[[410.94, 213.88, 68.23, 68.23]]",2,19,"[414.86, 219.11, 57.5, 60.74]"
329582,000000329582.jpg,"[[342.11, 114.86, 46.77, 47.09], [439.0, 125.06, 24.92, 50.46]]",1,44,"[343.88, 116.36, 44.98, 46.03]"
329684,000000329684.jpg,"[[175.15, 170.87, 60.09, 60.1]]",6,33,"[171.81, 170.3, 65.9, 61.76]"
329762,000000329762.jpg,"[[440.98, 67.61, 43.87, 56.97]]",4,8,"[430.37, 59.71, 58.92, 71.11]"
330051,000000330051.jpg,"[[168.65, 96.07, 324.5, 301.01]]",8,5,"[169.79, 91.0, 330.28, 307.71]"
330391,000000330391.jpg,"[[99.19, 325.54, 213.39, 204.41]]",12,39,"[115.91, 334.79, 187.93, 187.54]"
330405,000000330405.jpg,"[[358.18, 16.24, 274.13, 348.63]]",9,41,"[360.85, 17.86, 269.38, 328.74]"
330720,000000330720.jpg,"[[67.26, 255.61, 271.75, 269.05]]",11,44,"[62.96, 252.78, 280.91, 270.67]"
330917,000000330917.jpg,"[[0.0, 147.59, 199.4, 197.58]]",2,40,"[1.39, 145.61, 199.3, 200.4]"
331282,000000331282.jpg,"[[189.61, 276.02, 182.63, 163.39]]",3,13,"[189.85, 276.75, 183.0, 163.57]"
331607,000000331607.jpg,"[[122.51, 256.3, 76.78, 73.59]]",4,3,"[122.13, 255.11, 79.08, 77.03]"
331824,000000331824.jpg,"[[340.85, 90.61, 66.88, 67.95]]",5,26,"[344.34, 87.14, 61.35, 67.05]"
331978,000000331978.jpg,"[[75.51, 299.87, 118.65, 118.65]]",11,3,"[75.26, 298.1, 117.48, 121.99]"
332355,000000332355.jpg,"[[322.15, 124.35, 87.01, 112.13]]",1,43,"[322.59, 122.69, 84.11, 112.26]"
332417,000000332417.jpg,"[[95.34, 200.76, 79.15, 132.9], [395.79, 182.79, 105.28, 111.94], [394.66, 182.51, 105.06, 113.19]]",6,25,"[393.78, 177.88, 104.69, 117.98]"
333556,000000333556.jpg,"[[253.7, 130.99, 117.43, 117.44]]",12,51,"[246.51, 127.4, 131.48, 126.93]"
334050,000000334050.jpg,"[[472.11, 285.56, 90.4, 96.14]]",8,58,"[472.78, 283.46, 89.72, 95.35]"
334073,000000334073.jpg,"[[169.48, 128.04, 87.5, 92.17]]",4,39,"[176.15, 128.47, 80.09, 83.95]"
334174,000000334174.jpg,"[[506.55, 106.25, 65.23, 71.95]]",7,4,"[507.35, 105.69, 67.13, 75.45]"
334491,000000334491.jpg,"[[71.16, 30.54, 301.74, 306.12]]",11,27,"[70.21, 27.84, 297.71, 315.0]"
334587,000000334587.jpg,"[[243.68, 12.3, 38.0, 46.3]]",3,56,"[243.44, 13.77, 38.06, 43.74]"
334735,000000334735.jpg,"[[150.0, 72.57, 236.76, 265.94]]",3,2,"[153.38, 75.37, 232.85, 262.94]"
334958,000000334958.jpg,"[[171.04, 266.18, 67.79, 57.63]]",5,24,"[170.2, 264.58, 70.05, 59.63]"
334995,000000334995.jpg,"[[135.09, 207.29, 46.65, 46.97]]",11,5,"[130.75, 203.43, 58.12, 52.19]"
335132,000000335132.jpg,"[[302.95, 62.29, 13.59, 34.08], [336.57, 56.86, 29.61, 31.25]]",10,58,"[335.79, 56.64, 30.4, 31.79]"
335833,000000335833.jpg,"[[268.54, 106.3, 29.7, 31.82], [313.9, 111.21, 12.83, 27.77]]",9,0,"[269.69, 108.2, 27.52, 28.93]"
335967,000000335967.jpg,"[[163.66, 79.66, 117.57, 104.78]]",8,11,"[156.22, 74.59, 127.04, 111.14]"
336484,000000336484.jpg,"[[86.32, 37.38, 118.1, 122.93]]",3,54,"[86.72, 40.59, 117.46, 119.68]"
337083,000000337083.jpg,"[[164.97, 114.37, 53.16, 51.51]]",11,35,"[164.23, 113.98, 52.92, 51.25]"
337120,000000337120.jpg,"[[276.79, 242.03, 44.89, 46.23]]",2,34,"[275.76, 241.51, 46.22, 48.12]"
337814,000000337814.jpg,"[[560.65, 72.8, 33.24, 39.4]]",5,40,"[559.43, 70.31, 38.36, 43.62]"
338118,000000338118.jpg,"[[56.38, 393.12, 116.13, 118.75], [220.3, 32.7, 173.48, 180.67], [385.65, 297.87, 70.84, 65.18], [69.6, 586.41, 99.04, 53.59]]",2,26,"[219.94, 33.03, 174.41, 179.08]"
338132,000000338132.jpg,"[[290.09, 144.5, 20.08, 30.02]]",8,4,"[290.44, 143.23, 20.58, 31.09]"
338265,000000338265.jpg,"[[164.38, 239.19, 42.66, 63.99], [81.76, 239.07, 47.13, 58.97]]",8,4,"[81.42, 239.68, 47.55, 57.61]"
338321,000000338321.jpg,"[[235.56, 76.67, 108.93, 112.23], [353.88, 87.2, 38.61, 105.73], [221.98, 119.36, 25.88, 83.52]]",10,49,"[354.91, 91.33, 33.1, 104.06]"
338323,000000338323.jpg,"[[199.14, 80.1, 369.56, 338.92]]",12,56,"[199.45, 88.12, 365.87, 324.89]"
338363,000000338363.jpg,"[[193.54, 229.73, 25.52, 28.8], [267.27, 236.05, 16.15, 31.18]]",6,53,"[193.7, 230.37, 25.53, 27.83]"
338370,000000338370.jpg,"[[194.16, 132.67, 264.27, 231.91]]",1,34,"[199.68, 135.13, 257.17, 220.91]"
338518,000000338518.jpg,"[[271.07, 254.49, 150.43, 143.68]]",9,35,"[268.34, 253.91, 153.07, 146.84]"
338521,000000338521.jpg,"[[513.27, 61.36, 78.07, 113.02]]",6,28,"[513.78, 60.94, 79.03, 113.98]"
338528,000000338528.jpg,"[[260.19, 74.47, 99.6, 106.27]]",12,43,"[263.41, 83.88, 90.98, 90.44]"
338592,000000338592.jpg,"[[366.79, 206.86, 37.89, 75.78], [450.95, 192.75, 61.11, 64.19]]",1,0,"[367.6, 209.42, 36.84, 69.77]"
339211,000000339211.jpg,"[[193.13, 19.24, 50.18, 47.77], [296.81, 615.42, 10.93, 11.9]]",1,55,"[192.87, 19.79, 50.43, 47.19]"
339462,000000339462.jpg,"[[116.1, 95.49, 218.71, 212.63]]",8,2,"[113.75, 94.79, 226.86, 215.85]"
339521,000000339521.jpg,"[[484.39, 73.73, 56.97, 66.95], [541.42, 74.5, 39.2, 67.43]]",12,18,"[483.72, 74.42, 56.64, 65.88]"
340283,000000340283.jpg,"[[111.24, 361.69, 108.0, 107.78]]",12,25,"[110.53, 362.48, 106.25, 107.19]"
340471,000000340471.jpg,"[[197.12, 87.73, 76.17, 133.3]]",6,19,"[196.7, 89.19, 77.29, 131.26]"
340561,000000340561.jpg,"[[198.9, 166.89, 25.2, 37.21], [146.99, 158.96, 30.54, 35.92]]",6,0,"[201.77, 167.14, 21.12, 35.81]"
